group_id,gene_id,protein_name,go_bp,go_cc,go_mf,n_exons,mean_expr_gene,sd_expr_gene,cv_expr_gene,mean_gbm,species
OG_04049,FUN_016365,NA,NA,NA,NA,7,3.4571428571428573,1.7359984090403069,0.5021483001356258,0.9079349085707693,Acropora pulchra
OG_04050,FUN_016368,Myosin-IIIa (EC 2.7.11.1),cochlea morphogenesis [GO:0090103]; positive regulation of filopodium assembly [GO:0051491]; protein autophosphorylation [GO:0046777]; regulation of actin filament length [GO:0030832]; sensory perception of sound [GO:0007605]; visual perception [GO:0007601],cytoplasm [GO:0005737]; filamentous actin [GO:0031941]; filopodium [GO:0030175]; filopodium tip [GO:0032433]; myosin complex [GO:0016459]; photoreceptor inner segment [GO:0001917]; stereocilium tip [GO:0032426],actin binding [GO:0003779]; ADP binding [GO:0043531]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; calmodulin binding [GO:0005516]; microfilament motor activity [GO:0000146]; plus-end directed microfilament motor activity [GO:0060002]; protein kinase activity [GO:0004672]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674],48,17.730729166666666,19.357770472047985,1.0917639252219875,12.48519205676923,Acropora pulchra
OG_04060,FUN_016380,Cyclic nucleotide-gated channel alpha-3 (CNG channel alpha-3) (CNG-3) (CNG3) (Cone photoreceptor cGMP-gated channel subunit alpha-3) (Gustatory cyclic nucleotide-gated cation channel) (CNGgust),retina development in camera-type eye [GO:0060041]; retinal cone cell development [GO:0046549]; visual perception [GO:0007601],cone photoreceptor outer segment [GO:0120199]; photoreceptor outer segment [GO:0001750]; plasma membrane [GO:0005886],calcium channel activity [GO:0005262]; cGMP binding [GO:0030553]; intracellularly cyclic nucleotide-activated monoatomic cation channel activity [GO:0005221]; sodium channel activity [GO:0005272],21,16.716666666666665,12.765131543910284,0.7636170415100869,0.6206695686633333,Acropora pulchra
OG_04064,FUN_016385,WD repeat-containing protein 43 (U3 small nucleolar RNA-associated protein 5 homolog),"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]; positive regulation of rRNA processing [GO:2000234]; positive regulation of transcription by RNA polymerase I [GO:0045943]; regulation of stem cell population maintenance [GO:2000036]; regulation of transcription elongation by RNA polymerase II [GO:0034243]; ribosomal small subunit biogenesis [GO:0042274]",chromatin [GO:0000785]; fibrillar center [GO:0001650]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; small-subunit processome [GO:0032040],RNA binding [GO:0003723]; RNA polymerase II complex binding [GO:0000993]; transcription elongation factor activity [GO:0003711],20,116.43375,90.77405845914755,0.7796198134917716,43.42478593641025,Acropora pulchra
OG_04065,FUN_016386,Origin recognition complex subunit 3 (Origin recognition complex subunit Latheo),DNA replication [GO:0006260]; DNA replication initiation [GO:0006270]; glial cell proliferation [GO:0014009]; neural precursor cell proliferation [GO:0061351]; regulation of DNA replication [GO:0006275],"chromatin [GO:0000785]; chromosome, telomeric region [GO:0000781]; DNA replication preinitiation complex [GO:0031261]; nuclear body [GO:0016604]; nuclear origin of replication recognition complex [GO:0005664]; nuclear pre-replicative complex [GO:0005656]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; origin recognition complex [GO:0000808]",DNA replication origin binding [GO:0003688],24,32.7125,16.94415219119153,0.5179717903306544,53.15419772897436,Acropora pulchra
OG_04066,FUN_016387,Kynurenine 3-monooxygenase (EC 1.14.13.9) (Kynurenine 3-hydroxylase),"'de novo' NAD biosynthetic process from L-tryptophan [GO:0034354]; anthranilate metabolic process [GO:0043420]; cellular response to interleukin-1 [GO:0071347]; cellular response to lipopolysaccharide [GO:0071222]; kynurenic acid biosynthetic process [GO:0034276]; kynurenine metabolic process [GO:0070189]; L-kynurenine metabolic process [GO:0097052]; L-tryptophan catabolic process [GO:0006569]; NAD metabolic process [GO:0019674]; positive regulation of glutamate secretion, neurotransmission [GO:1903296]; quinolinate biosynthetic process [GO:0019805]; response to salt stress [GO:0009651]",cytosol [GO:0005829]; extracellular space [GO:0005615]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739],FAD binding [GO:0071949]; flavin adenine dinucleotide binding [GO:0050660]; kynurenine 3-monooxygenase activity [GO:0004502]; NAD(P)H oxidase H2O2-forming activity [GO:0016174],18,32.94583333333333,16.710234293601598,0.5072032667844167,58.46185191205128,Acropora pulchra
OG_04071,FUN_016392,Signal recognition particle subunit SRP54 (EC 3.6.5.4) (Signal recognition particle 54 kDa protein),"exocrine pancreas development [GO:0031017]; granulocyte differentiation [GO:0030851]; neutrophil chemotaxis [GO:0030593]; SRP-dependent cotranslational protein targeting to membrane, translocation [GO:0006616]","cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; nuclear speck [GO:0016607]; signal recognition particle, endoplasmic reticulum targeting [GO:0005786]",7S RNA binding [GO:0008312]; ATP hydrolysis activity [GO:0016887]; endoplasmic reticulum signal peptide binding [GO:0030942]; GTP binding [GO:0005525]; GTPase activity [GO:0003924],17,204.6794117647059,176.24528567172328,0.8610796960581959,14.822713325666667,Acropora pulchra
OG_04073,FUN_016396,Pre-mRNA-splicing factor CWC25 homolog (Coiled-coil domain-containing protein 49) (Spliceosome-associated protein homolog CWC25),"mRNA splicing, via spliceosome [GO:0000398]",nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; U2-type catalytic step 1 spliceosome [GO:0071006]; U2-type spliceosomal complex [GO:0005684],NA,10,364.415,364.1936458732422,0.9993925767963509,11.718197986589743,Acropora pulchra
OG_04074,FUN_016397,Inversin,body morphogenesis [GO:0010171]; cloaca development [GO:0035844]; convergent extension involved in gastrulation [GO:0060027]; establishment of planar polarity [GO:0001736]; heart looping [GO:0001947]; kidney development [GO:0001822]; opsin transport [GO:0036372]; pronephros formation [GO:0072116]; pronephros morphogenesis [GO:0072114]; protein localization to ciliary inversin compartment [GO:1904108]; Wnt signaling pathway [GO:0016055],cilium [GO:0005929]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856],calmodulin binding [GO:0005516],19,41.90921052631579,62.12331274845302,1.4823307804723336,10.213605205410257,Acropora pulchra
OG_04075,FUN_016400,Serine/threonine-protein phosphatase 4 regulatory subunit 4,blastocyst hatching [GO:0001835],ciliary basal body [GO:0036064]; cilium [GO:0005929]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; intracellular membrane-bounded organelle [GO:0043231]; protein serine/threonine phosphatase complex [GO:0008287],protein phosphatase inhibitor activity [GO:0004864]; protein phosphatase regulator activity [GO:0019888]; protein serine/threonine phosphatase inhibitor activity [GO:0004865],23,63.42826086956522,40.47937557371586,0.6381914783531307,24.230406666692307,Acropora pulchra
OG_04076,FUN_016401,NA,NA,NA,NA,16,23.915625,7.022635278155915,0.29364213890107055,45.24033742078947,Acropora pulchra
OG_04077,FUN_016402,1-phosphatidylinositol 3-phosphate 5-kinase (Phosphatidylinositol 3-phosphate 5-kinase) (EC 2.7.1.150) (FYVE finger-containing phosphoinositide kinase) (PIKfyve) (Phosphatidylinositol 3-phosphate 5-kinase type III) (PIPkin-III) (Type III PIP kinase) (Serine-protein kinase PIKFYVE) (EC 2.7.11.1),"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate metabolic process [GO:1903100]; antigen processing and presentation of exogenous peptide antigen via MHC class II [GO:0019886]; intracellular signal transduction [GO:0035556]; melanosome organization [GO:0032438]; neutrophil chemotaxis [GO:0030593]; peptidyl-serine autophosphorylation [GO:0036289]; phagosome maturation [GO:0090382]; phagosome-lysosome fusion [GO:0090385]; phosphatidylinositol 5-phosphate metabolic process [GO:1904562]; phosphatidylinositol biosynthetic process [GO:0006661]; protein localization to nucleus [GO:0034504]; protein targeting to membrane [GO:0006612]; receptor-mediated endocytosis of virus by host cell [GO:0019065]; regulation of autophagosome assembly [GO:2000785]; regulation of reactive oxygen species biosynthetic process [GO:1903426]; retrograde transport, endosome to Golgi [GO:0042147]",cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]; early endosome membrane [GO:0031901]; endosome membrane [GO:0010008]; Golgi membrane [GO:0000139]; late endosome membrane [GO:0031902]; membrane raft [GO:0045121]; phagocytic vesicle membrane [GO:0030670]; vesicle membrane [GO:0012506],"1-phosphatidylinositol-3-phosphate 5-kinase activity [GO:0000285]; 1-phosphatidylinositol-4-phosphate 5-kinase activity [GO:0016308]; 1-phosphatidylinositol-5-kinase activity [GO:0052810]; ATP binding [GO:0005524]; phosphatidylinositol-3,5-bisphosphate 5-phosphatase activity [GO:0043813]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]; zinc ion binding [GO:0008270]",38,29.035526315789472,27.812192076387714,0.9578676747203816,66.75051241307692,Acropora pulchra
OG_04078,FUN_016408,NA,NA,NA,NA,15,329.99833333333333,187.83629661857412,0.5692037736106974,71.80162169205128,Acropora pulchra
OG_04079,FUN_016409,"Arginine-hydroxylase NDUFAF5, mitochondrial (EC 1.-.-.-) (NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 5) (Putative methyltransferase NDUFAF5) (EC 2.1.1.-)",methylation [GO:0032259]; mitochondrial respiratory chain complex I assembly [GO:0032981],matrix side of mitochondrial inner membrane [GO:0099617]; mitochondrion [GO:0005739],monooxygenase activity [GO:0004497]; S-adenosylmethionine-dependent methyltransferase activity [GO:0008757],11,95.16363636363636,34.27833201097371,0.36020410022994925,50.73089807432432,Acropora pulchra
OG_04085,FUN_016421,Ankyrin repeat and IBR domain-containing protein 1 (EC 2.3.2.31),protein ubiquitination [GO:0016567]; ubiquitin-dependent protein catabolic process [GO:0006511],cytoplasm [GO:0005737]; ubiquitin ligase complex [GO:0000151],ubiquitin conjugating enzyme binding [GO:0031624]; ubiquitin protein ligase activity [GO:0061630]; zinc ion binding [GO:0008270],25,36.726,46.30418699570627,1.2608012578474723,60.60159630794872,Acropora pulchra
OG_04087,FUN_016423,La-related protein 7 (La ribonucleoprotein domain family member 7),"box C/D sno(s)RNA 3'-end processing [GO:0000494]; cardiac muscle tissue regeneration [GO:0061026]; cell differentiation [GO:0030154]; mRNA processing [GO:0006397]; positive regulation of protein localization to Cajal body [GO:1904871]; positive regulation of snRNA transcription by RNA polymerase II [GO:1905382]; regulation of cardiac muscle cell proliferation [GO:0060043]; regulation of mRNA splicing, via spliceosome [GO:0048024]; RNA splicing [GO:0008380]; spermatogenesis [GO:0007283]; U6 2'-O-snRNA methylation [GO:1990438]",nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904],7SK snRNA binding [GO:0097322]; RNA binding [GO:0003723]; U6 snRNA binding [GO:0017070],12,183.12291666666667,197.41130386326012,1.0780262102454503,15.815180879525,Acropora pulchra
OG_04088,FUN_016425,NA,NA,NA,NA,6,1026.4416666666666,234.45126074872508,0.22841167536592444,3.1562374617435895,Acropora pulchra
OG_04089,FUN_016428,NA,NA,NA,NA,37,21.491216216216216,20.163547637775473,0.93822273411223,60.11759001,Acropora pulchra
OG_04092,FUN_016432,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1 (EC 3.1.4.11) (PLC-154) (Phosphoinositide phospholipase C-beta-1) (Phospholipase C-beta-1) (PLC-beta-1)",G protein-coupled receptor signaling pathway [GO:0007186]; interleukin-1-mediated signaling pathway [GO:0070498]; interleukin-12-mediated signaling pathway [GO:0035722]; interleukin-15-mediated signaling pathway [GO:0035723]; lipid catabolic process [GO:0016042]; memory [GO:0007613]; phosphatidylinositol metabolic process [GO:0046488]; phosphatidylinositol-mediated signaling [GO:0048015]; positive regulation of JNK cascade [GO:0046330]; release of sequestered calcium ion into cytosol [GO:0051209],cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear membrane [GO:0031965]; nuclear speck [GO:0016607],"calcium ion binding [GO:0005509]; calmodulin binding [GO:0005516]; enzyme binding [GO:0019899]; GTPase activator activity [GO:0005096]; phosphatidylinositol-4,5-bisphosphate binding [GO:0005546]; phosphatidylinositol-4,5-bisphosphate phospholipase C activity [GO:0004435]",37,97.48648648648648,145.94420304551355,1.4970711152436933,62.42050634230769,Acropora pulchra
OG_04093,FUN_016433,Transcription initiation factor TFIID subunit 5 (Transcription initiation factor TFIID 100 kDa subunit) (TAF(II)100) (TAFII-100) (TAFII100),DNA-templated transcription initiation [GO:0006352]; mRNA transcription by RNA polymerase II [GO:0042789]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of transcription initiation by RNA polymerase II [GO:0060261]; regulation of DNA repair [GO:0006282]; regulation of transcription by RNA polymerase II [GO:0006357]; RNA polymerase II preinitiation complex assembly [GO:0051123]; transcription initiation at RNA polymerase II promoter [GO:0006367],actin cytoskeleton [GO:0015629]; chromatin [GO:0000785]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; SAGA complex [GO:0000124]; transcription factor TFIID complex [GO:0005669]; transcription factor TFTC complex [GO:0033276],identical protein binding [GO:0042802]; RNA polymerase II general transcription initiation factor activity [GO:0016251],23,23.545652173913044,12.043476289935771,0.5114946997849187,7.920602670230769,Acropora pulchra
OG_04094,FUN_016434,Solute carrier family 15 member 2 (Peptide transporter 2) (PEPT2),"dipeptide import across plasma membrane [GO:0140206]; innate immune response [GO:0045087]; peptidoglycan transport [GO:0015835]; protein transport [GO:0015031]; regulation of nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway [GO:0070424]; response to yeast [GO:0001878]; tripeptide import across plasma membrane [GO:0140207]",apical plasma membrane [GO:0016324]; phagocytic vesicle membrane [GO:0030670]; plasma membrane [GO:0005886],dipeptide transmembrane transporter activity [GO:0071916]; peptide:proton symporter activity [GO:0015333]; tripeptide transmembrane transporter activity [GO:0042937],20,71.9475,49.910922559991555,0.6937130902392933,18.67477187502564,Acropora pulchra
OG_04096,FUN_016436,Lupus La protein (La autoantigen) (La ribonucleoprotein) (Sjoegren syndrome type B antigen) (SS-B),histone mRNA metabolic process [GO:0008334]; IRES-dependent viral translational initiation [GO:0075522]; nuclear histone mRNA catabolic process [GO:0071045]; positive regulation of translation [GO:0045727]; protein localization to cytoplasmic stress granule [GO:1903608]; tRNA 3'-end processing [GO:0042780]; tRNA 5'-leader removal [GO:0001682]; tRNA export from nucleus [GO:0006409]; tRNA modification [GO:0006400]; tRNA processing [GO:0008033],"chromosome, telomeric region [GO:0000781]; cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]",mRNA binding [GO:0003729]; poly(U) RNA binding [GO:0008266]; RNA binding [GO:0003723]; sequence-specific mRNA binding [GO:1990825]; tRNA binding [GO:0000049],7,167.77142857142857,103.57093626730288,0.6173335778875342,53.8271035518421,Acropora pulchra
OG_04098,FUN_016444,NA,NA,NA,NA,18,86.21249999999999,57.67202480278407,0.6689520058319163,31.718464674102563,Acropora pulchra
OG_04099,FUN_016445,NA,NA,NA,NA,6,157.20833333333331,51.152736160118224,0.3253818361629572,58.523976852564104,Acropora pulchra
OG_04101,FUN_016452,Mirror-image polydactyly gene 1 protein,NA,nucleus [GO:0005634],identical protein binding [GO:0042802],10,31.7125,10.143732670964864,0.3198654370032279,54.267348003076926,Acropora pulchra
OG_04102,FUN_016453,NA,NA,NA,NA,9,144.8166666666667,206.810370569273,1.4280840412195164,26.921977692820512,Acropora pulchra
OG_04103,FUN_016454,Cyclin-dependent kinase 14 (EC 2.7.11.22) (Cell division protein kinase 14),cell division [GO:0051301]; G2/M transition of mitotic cell cycle [GO:0000086]; regulation of canonical Wnt signaling pathway [GO:0060828]; regulation of cell cycle phase transition [GO:1901987]; Wnt signaling pathway [GO:0016055],cytoplasm [GO:0005737]; cytoplasmic cyclin-dependent protein kinase holoenzyme complex [GO:0000308]; cytosol [GO:0005829]; nucleus [GO:0005634]; plasma membrane [GO:0005886],ATP binding [GO:0005524]; cyclin binding [GO:0030332]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]; protein serine kinase activity [GO:0106310],18,50.33055555555555,13.961858641743447,0.2774032292636261,17.606078173051284,Acropora pulchra
OG_04104,FUN_016468,Acyl-CoA dehydrogenase family member 11 (ACAD-11) (EC 1.3.8.-),fatty acid beta-oxidation using acyl-CoA dehydrogenase [GO:0033539],cytoplasm [GO:0005737]; mitochondrial membrane [GO:0031966]; mitochondrion [GO:0005739]; peroxisome [GO:0005777],acyl-CoA dehydrogenase activity [GO:0003995]; flavin adenine dinucleotide binding [GO:0050660],20,21.7875,21.58204587029155,0.9905700915796466,19.33824851471795,Acropora pulchra
OG_04106,FUN_016470,Rho GTPase-activating protein 11A (Rho-type GTPase-activating protein 11A),positive regulation of GTPase activity [GO:0043547]; regulation of small GTPase mediated signal transduction [GO:0051056]; signal transduction [GO:0007165],cytosol [GO:0005829]; nucleus [GO:0005634],GTPase activator activity [GO:0005096],10,10.9,5.018797996864721,0.4604401831985982,55.34013902512821,Acropora pulchra
OG_04107,FUN_016472,RAS guanyl-releasing protein 1,cell differentiation [GO:0030154]; small GTPase-mediated signal transduction [GO:0007264],cytosol [GO:0005829]; endoplasmic reticulum membrane [GO:0005789]; Golgi membrane [GO:0000139]; plasma membrane [GO:0005886],calcium ion binding [GO:0005509]; guanyl-nucleotide exchange factor activity [GO:0005085]; zinc ion binding [GO:0008270],9,66.16388888888889,38.060484575358615,0.5752455790389647,2.999098572748718,Acropora pulchra
OG_04109,FUN_016475,Alsin (Amyotrophic lateral sclerosis 2 protein homolog),"axonogenesis [GO:0007409]; behavioral fear response [GO:0001662]; endosomal transport [GO:0016197]; in utero embryonic development [GO:0001701]; locomotory behavior [GO:0007626]; lysosomal transport [GO:0007041]; neuromuscular junction development [GO:0007528]; neuron projection morphogenesis [GO:0048812]; positive regulation of GTPase activity [GO:0043547]; positive regulation of protein kinase activity [GO:0045860]; protein homooligomerization [GO:0051260]; protein localization [GO:0008104]; Rac protein signal transduction [GO:0016601]; receptor recycling [GO:0001881]; regulation of endosome size [GO:0051036]; regulation of postsynaptic membrane neurotransmitter receptor levels [GO:0099072]; response to oxidative stress [GO:0006979]; synaptic transmission, glutamatergic [GO:0035249]; vesicle organization [GO:0016050]",axon [GO:0030424]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendrite [GO:0030425]; dendritic spine [GO:0043197]; early endosome [GO:0005769]; glutamatergic synapse [GO:0098978]; growth cone [GO:0030426]; intracellular membrane-bounded organelle [GO:0043231]; lamellipodium [GO:0030027]; membrane [GO:0016020]; neuronal cell body [GO:0043025]; nucleus [GO:0005634]; postsynaptic density [GO:0014069]; protein-containing complex [GO:0032991]; ruffle [GO:0001726]; vesicle [GO:0031982],GTPase activator activity [GO:0005096]; guanyl-nucleotide exchange factor activity [GO:0005085]; identical protein binding [GO:0042802]; protein homodimerization activity [GO:0042803]; protein serine/threonine kinase activator activity [GO:0043539]; small GTPase binding [GO:0031267],32,20.4234375,13.900964426829088,0.6806378420297311,13.899267908974359,Acropora pulchra
OG_04110,FUN_016476,NA,NA,NA,NA,15,188.02833333333336,331.03484169595606,1.7605582936753648,37.08640594846154,Acropora pulchra
OG_04111,FUN_016484,NA,NA,NA,NA,10,2051.2175,742.8771947870806,0.362164029307999,29.995282238205128,Acropora pulchra
OG_04113,FUN_016489,NA,NA,NA,NA,25,72.73700000000001,61.95791713601526,0.8518074313762631,37.66690014205128,Acropora pulchra
OG_04115,FUN_016491,NA,NA,NA,NA,9,392.94444444444446,140.37508057532068,0.35723900047444823,46.73380460025641,Acropora pulchra
OG_04116,FUN_016492,NA,NA,NA,NA,21,13.346428571428572,19.010214829326443,1.4243671801475526,0.9279190662897436,Acropora pulchra
OG_04118,FUN_016494,NA,NA,NA,NA,28,20.6,12.613372900454737,0.6122996553618804,0.5400944352512821,Acropora pulchra
OG_04120,FUN_016496,NA,NA,NA,NA,6,56.08333333333334,19.524252012988025,0.3481293078095933,23.14188976471795,Acropora pulchra
OG_04122,FUN_016503,NA,NA,NA,NA,8,1.6,0.6880355057283432,0.4300221910802145,0.5370859997091891,Acropora pulchra
OG_04123,FUN_016504,Nucleolar protein 58 (Nucleolar protein 5),ribosomal small subunit biogenesis [GO:0042274]; rRNA processing [GO:0006364]; snoRNA localization [GO:0048254],box C/D methylation guide snoRNP complex [GO:0031428]; Cajal body [GO:0015030]; cytosol [GO:0005829]; fibrillar center [GO:0001650]; membrane [GO:0016020]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; pre-snoRNP complex [GO:0070761]; small-subunit processome [GO:0032040]; sno(s)RNA-containing ribonucleoprotein complex [GO:0005732],ATPase binding [GO:0051117]; RNA binding [GO:0003723]; snoRNA binding [GO:0030515]; TFIID-class transcription factor complex binding [GO:0001094],15,97.605,75.39855187601415,0.7724865721634563,12.544464289102564,Acropora pulchra
OG_04127,FUN_016571,Outer dynein arm-docking complex subunit 4 (Tetratricopeptide repeat protein 25) (TPR repeat protein 25),brain development [GO:0007420]; cerebrospinal fluid circulation [GO:0090660]; cilium movement [GO:0003341]; epithelial cilium movement involved in determination of left/right asymmetry [GO:0060287]; heart development [GO:0007507]; lung development [GO:0030324]; mucociliary clearance [GO:0120197]; outer dynein arm assembly [GO:0036158]; protein localization to motile cilium [GO:0120229],9+0 motile cilium [GO:0097728]; 9+2 motile cilium [GO:0097729]; axoneme [GO:0005930]; extracellular region [GO:0005576]; outer dynein arm docking complex [GO:0120228],NA,9,387.7722222222222,333.7305447148858,0.8606355112348236,21.423711282179486,Acropora pulchra
OG_04128,FUN_016572,NA,NA,NA,NA,11,65.9090909090909,34.314576481298865,0.5206349535093621,14.086604366153846,Acropora pulchra
OG_04129,FUN_016578,Endonuclease 8-like 1 (EC 3.2.2.-) (EC 4.2.99.18) (DNA glycosylase/AP lyase Neil1) (DNA-(apurinic or apyrimidinic site) lyase Neil1) (Endonuclease VIII-like 1) (Nei homolog 1) (NEH1) (Nei-like protein 1),base-excision repair [GO:0006284]; DNA repair [GO:0006281]; response to oxidative stress [GO:0006979],centrosome [GO:0005813]; chromosome [GO:0005694]; cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],class I DNA-(apurinic or apyrimidinic site) endonuclease activity [GO:0140078]; damaged DNA binding [GO:0003684]; DNA N-glycosylase activity [GO:0019104]; lyase activity [GO:0016829]; zinc ion binding [GO:0008270],13,74.32307692307693,36.07792414450869,0.4854202172206717,33.73402690973684,Acropora pulchra
OG_04130,FUN_016580,NA,NA,NA,NA,7,43.28928571428572,34.82524783694672,0.8044773033862784,17.64593333217949,Acropora pulchra
OG_04132,FUN_016586,NA,NA,NA,NA,13,40.25192307692308,22.164584319966913,0.5506465933965312,58.549034344615386,Acropora pulchra
OG_04133,FUN_016587,Regulator of nonsense transcripts 1 (EC 3.6.4.12) (EC 3.6.4.13) (ATP-dependent helicase RENT1) (Nonsense mRNA reducing factor 1) (NORF1) (Up-frameshift suppressor 1 homolog) (hUpf1),"3'-UTR-mediated mRNA destabilization [GO:0061158]; cell cycle phase transition [GO:0044770]; cellular response to interleukin-1 [GO:0071347]; cellular response to lipopolysaccharide [GO:0071222]; DNA repair [GO:0006281]; DNA replication [GO:0006260]; histone mRNA catabolic process [GO:0071044]; mRNA export from nucleus [GO:0006406]; nuclear-transcribed mRNA catabolic process [GO:0000956]; nuclear-transcribed mRNA catabolic process, nonsense-mediated decay [GO:0000184]; positive regulation of mRNA catabolic process [GO:0061014]; positive regulation of mRNA cis splicing, via spliceosome [GO:1905746]; regulation of telomere maintenance [GO:0032204]; regulation of translational termination [GO:0006449]; telomere maintenance via semi-conservative replication [GO:0032201]","chromatin [GO:0000785]; chromosome, telomeric region [GO:0000781]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; exon-exon junction complex [GO:0035145]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; P-body [GO:0000932]; perinuclear region of cytoplasm [GO:0048471]; supraspliceosomal complex [GO:0044530]",ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; chromatin binding [GO:0003682]; double-stranded DNA helicase activity [GO:0036121]; helicase activity [GO:0004386]; protein-containing complex binding [GO:0044877]; RNA binding [GO:0003723]; RNA helicase activity [GO:0003724]; telomeric DNA binding [GO:0042162]; zinc ion binding [GO:0008270],6,39.3125,26.129460145590453,0.66466035346494,0.8985247659820513,Acropora pulchra
OG_04135,FUN_016589,NA,NA,NA,NA,8,57.462500000000006,37.40512044779813,0.6509483654174136,34.35825564128205,Acropora pulchra
OG_04137,FUN_016591,NA,NA,NA,NA,9,179.48333333333332,31.79537603960677,0.17714946256629271,22.59138590276923,Acropora pulchra
OG_04138,FUN_016592,Pleckstrin homology domain-containing family A member 8 (PH domain-containing family A member 8) (Phosphatidylinositol-four-phosphate adapter protein 2) (FAPP-2) (Phosphoinositol 4-phosphate adapter protein 2),ceramide transport [GO:0035627]; ER to Golgi ceramide transport [GO:0035621]; intermembrane lipid transfer [GO:0120009]; lipid transport [GO:0006869]; protein transport [GO:0015031],cytosol [GO:0005829]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; trans-Golgi network [GO:0005802],ceramide 1-phosphate binding [GO:1902387]; ceramide 1-phosphate transfer activity [GO:1902388]; ceramide binding [GO:0097001]; glycolipid binding [GO:0051861]; glycolipid transfer activity [GO:0017089]; identical protein binding [GO:0042802]; phosphatidylinositol-4-phosphate binding [GO:0070273],15,53.40833333333333,25.046342167118556,0.4689594414189775,14.48469775471795,Acropora pulchra
OG_04141,FUN_016596,NA,NA,NA,NA,23,149.80217391304348,274.77168113985636,1.8342302649049316,23.120691885897436,Acropora pulchra
OG_04142,FUN_016599,NA,NA,NA,NA,21,52.10357142857143,37.2190948016894,0.7143290523321018,12.290895814333334,Acropora pulchra
OG_04143,FUN_016604,NA,NA,NA,NA,7,102.75,39.10010922832143,0.3805363428547098,19.385213370051282,Acropora pulchra
OG_04144,FUN_016605,NA,NA,NA,NA,12,57.58333333333333,39.07408367641544,0.6785658525571423,39.5324870941,Acropora pulchra
OG_04145,FUN_016607,Proliferation-associated protein 2G4,negative regulation of apoptotic process [GO:0043066]; negative regulation of DNA-templated transcription [GO:0045892]; positive regulation of cell differentiation [GO:0045597]; regulation of translation [GO:0006417]; rRNA processing [GO:0006364],cytoplasm [GO:0005737]; nucleolus [GO:0005730]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904],nucleic acid binding [GO:0003676]; RNA binding [GO:0003723]; transcription corepressor activity [GO:0003714]; ubiquitin protein ligase binding [GO:0031625],14,298.00357142857143,162.8652061395531,0.5465209875130316,62.562065104102565,Acropora pulchra
OG_04146,FUN_016608,NA,NA,NA,NA,8,189.784375,44.648652070319315,0.23525989465844757,46.53004597820513,Acropora pulchra
OG_04148,FUN_016611,Phospholipase DDHD1 (EC 3.1.1.111) (EC 3.1.1.32) (DDHD domain-containing protein 1) (Phosphatidic acid-preferring phospholipase A1) (PA-PLA1) (EC 3.1.1.118) (Phospholipid sn-1 acylhydrolase),phosphatidylinositol metabolic process [GO:0046488],cytoplasm [GO:0005737],metal ion binding [GO:0046872]; phospholipase A1 activity [GO:0008970]; phospholipase activity [GO:0004620],6,64.59583333333333,31.60413508018637,0.489259654211748,0.6933940846717949,Acropora pulchra
